Timestamp,Current 1 (A),Tension 1 (N),Current 2 (A),Tension 2 (N)
2024-09-05 20:13:01.928,0.0975,19.5,0.18375,36.75
2024-09-05 20:13:02.031,0.1,20.0,0.18125,36.25
2024-09-05 20:13:02.134,0.09,18.0,0.18,36.0
2024-09-05 20:13:02.236,0.10375,20.75,0.1825,36.5
2024-09-05 20:13:02.339,0.105,20.999999999999996,0.185,37.0
2024-09-05 20:13:02.441,0.1025,20.5,0.19125,38.25
2024-09-05 20:13:02.544,0.10125,20.25,0.185,37.0
2024-09-05 20:13:02.647,0.1025,20.5,0.18375,36.75
2024-09-05 20:13:02.749,0.09875,19.75,0.185,37.0
2024-09-05 20:13:02.852,0.09125,18.25,0.1975,39.5
2024-09-05 20:13:02.955,0.10375,20.75,0.1875,37.5
2024-09-05 20:13:03.057,0.0925,18.5,0.185,37.0
2024-09-05 20:13:03.160,0.09,18.0,0.18625,37.25
2024-09-05 20:13:03.263,0.09125,18.25,0.1825,36.5
2024-09-05 20:13:03.365,0.09,18.0,0.18625,37.25
2024-09-05 20:13:03.468,0.09,18.0,0.18,36.0
2024-09-05 20:13:03.570,0.0975,19.5,0.18375,36.75
2024-09-05 20:13:03.673,0.0975,19.5,0.1925,38.5
2024-09-05 20:13:03.775,0.095,19.0,0.19125,38.25
2024-09-05 20:13:03.878,0.0925,18.5,0.1875,37.5
2024-09-05 20:13:03.981,0.095,19.0,0.18625,37.25
2024-09-05 20:13:04.083,0.09,18.0,0.195,39.0
2024-09-05 20:13:04.186,0.09125,18.25,0.19,38.0
2024-09-05 20:13:04.289,0.0925,18.5,0.185,37.0
2024-09-05 20:13:04.391,0.0975,19.5,0.18125,36.25
2024-09-05 20:13:04.494,0.09375,18.75,0.18125,36.25
2024-09-05 20:13:04.597,0.0925,18.5,0.1875,37.5
2024-09-05 20:13:04.700,0.09625,19.25,0.18375,36.75
2024-09-05 20:13:04.802,0.0975,19.5,0.19125,38.25
2024-09-05 20:13:04.905,0.09,18.0,0.19125,38.25
2024-09-05 20:13:05.008,0.085,17.0,0.1925,38.5
2024-09-05 20:13:05.110,0.085,17.0,0.1925,38.5
2024-09-05 20:13:05.213,0.085,17.0,0.19625,39.24999999999999
2024-09-05 20:13:05.316,0.0925,18.5,0.19625,39.24999999999999
2024-09-05 20:13:05.418,0.09125,18.25,0.18625,37.25
2024-09-05 20:13:05.521,0.085,17.0,0.18,36.0
2024-09-05 20:13:05.623,0.09625,19.25,0.17875,35.75
2024-09-05 20:13:05.726,0.09875,19.75,0.18875,37.74999999999999
2024-09-05 20:13:05.829,0.10125,20.25,0.19125,38.25
2024-09-05 20:13:05.931,0.0875,17.5,0.1925,38.5
2024-09-05 20:13:06.034,0.08625,17.25,0.1825,36.5
2024-09-05 20:13:06.136,0.085,17.0,0.19125,38.25
2024-09-05 20:13:06.239,0.09,18.0,0.195,39.0
2024-09-05 20:13:06.341,0.09875,19.75,0.1875,37.5
2024-09-05 20:13:06.444,0.09,18.0,0.19125,38.25
2024-09-05 20:13:06.547,0.09125,18.25,0.18875,37.74999999999999
2024-09-05 20:13:06.649,0.09625,19.25,0.18,36.0
2024-09-05 20:13:06.752,0.10625,21.25,0.18,36.0
2024-09-05 20:13:06.855,0.09875,19.75,0.185,37.0
2024-09-05 20:13:06.957,0.0925,18.5,0.195,39.0
2024-09-05 20:13:07.060,0.0925,18.5,0.19,38.0
2024-09-05 20:13:07.162,0.095,19.0,0.18875,37.74999999999999
2024-09-05 20:13:07.265,0.095,19.0,0.2,40.0
2024-09-05 20:13:07.368,0.085,17.0,0.19,38.0
2024-09-05 20:13:07.471,0.0975,19.5,0.19125,38.25
2024-09-05 20:13:07.573,0.0975,19.5,0.195,39.0
2024-09-05 20:13:07.676,0.10125,20.25,0.19375,38.75000000000001
2024-09-05 20:13:07.779,0.09625,19.25,0.19125,38.25
2024-09-05 20:13:07.882,0.0975,19.5,0.18,36.0
2024-09-05 20:13:07.984,0.0575,11.500000000000002,0.0625,12.5
2024-09-05 20:13:08.086,0.05875,11.749999999999998,0.06375,12.75
2024-09-05 20:13:08.189,0.06125,12.25,0.0625,12.5
2024-09-05 20:13:08.291,0.06125,12.25,0.06375,12.75
2024-09-05 20:13:08.394,0.06,12.0,0.065,13.0
2024-09-05 20:13:08.496,0.185,37.0,0.2525,50.5
2024-09-05 20:13:08.599,0.10375,20.75,0.195,39.0
2024-09-05 20:13:08.702,0.095,19.0,0.19625,39.24999999999999
2024-09-05 20:13:08.804,0.09375,18.75,0.19125,38.25
2024-09-05 20:13:08.907,0.0875,17.5,0.20375,40.75
2024-09-05 20:13:09.009,0.06125,12.25,0.0625,12.5
2024-09-05 20:13:09.112,0.06125,12.25,0.065,13.0
2024-09-05 20:13:09.214,0.23125,46.25,0.2825,56.49999999999999
2024-09-05 20:13:09.317,0.115,23.000000000000004,0.19625,39.24999999999999
2024-09-05 20:13:09.419,0.05875,11.749999999999998,0.0625,12.5
2024-09-05 20:13:09.522,0.06,12.0,0.0625,12.5
2024-09-05 20:13:09.624,0.06,12.0,0.0625,12.5
2024-09-05 20:13:09.727,0.1925,38.5,0.255,51.0
2024-09-05 20:13:09.829,0.1175,23.499999999999996,0.19125,38.25
2024-09-05 20:13:09.932,0.105,20.999999999999996,0.185,37.0
2024-09-05 20:13:10.035,0.09875,19.75,0.18,36.0
2024-09-05 20:13:10.137,0.1125,22.499999999999996,0.18375,36.75
2024-09-05 20:13:10.240,0.10625,21.25,0.19375,38.75000000000001
2024-09-05 20:13:10.343,0.1175,23.499999999999996,0.20125,40.25000000000001
2024-09-05 20:13:10.445,0.1225,24.5,0.19875,39.75
2024-09-05 20:13:10.548,0.12375,24.75,0.19125,38.25
2024-09-05 20:13:10.651,0.12,24.0,0.19375,38.75000000000001
2024-09-05 20:13:10.753,0.12,24.0,0.19375,38.75000000000001
2024-09-05 20:13:10.856,0.06,12.0,0.06125,12.25
2024-09-05 20:13:10.958,0.05875,11.749999999999998,1.13,225.99999999999997
2024-09-05 20:13:11.061,0.195,39.0,0.23125,46.25
2024-09-05 20:13:11.163,0.12375,24.75,0.19375,38.75000000000001
2024-09-05 20:13:11.266,0.11375,22.75,0.1925,38.5
2024-09-05 20:13:11.369,0.1125,22.499999999999996,0.1825,36.5
2024-09-05 20:13:11.472,0.1175,23.499999999999996,0.18375,36.75
2024-09-05 20:13:11.574,0.115,23.000000000000004,0.19,38.0
2024-09-05 20:13:11.677,0.115,23.000000000000004,0.19375,38.75000000000001
2024-09-05 20:13:11.780,0.11875,23.75,0.19375,38.75000000000001
2024-09-05 20:13:11.882,0.125,25.0,0.19,38.0
2024-09-05 20:13:11.985,0.11875,23.75,0.19,38.0
2024-09-05 20:13:12.088,0.11625,23.249999999999996,0.19375,38.75000000000001
2024-09-05 20:13:12.190,0.11,22.0,0.1925,38.5
2024-09-05 20:13:12.293,0.105,20.999999999999996,0.19375,38.75000000000001
2024-09-05 20:13:12.395,0.115,23.000000000000004,0.18375,36.75
2024-09-05 20:13:12.498,0.12375,24.75,0.185,37.0
2024-09-05 20:13:12.600,0.12375,24.75,0.18625,37.25
2024-09-05 20:13:12.703,0.11875,23.75,0.19875,39.75
2024-09-05 20:13:12.806,0.11875,23.75,0.2025,40.5
2024-09-05 20:13:12.908,0.12625,25.25,0.195,39.0
2024-09-05 20:13:13.011,0.1175,23.499999999999996,0.18,36.0
2024-09-05 20:13:13.114,0.12,24.0,0.18875,37.74999999999999
2024-09-05 20:13:13.216,0.115,23.000000000000004,0.19625,39.24999999999999
2024-09-05 20:13:13.319,0.1175,23.499999999999996,0.1925,38.5
2024-09-05 20:13:13.421,0.10875,21.749999999999996,0.19125,38.25
2024-09-05 20:13:13.524,0.11625,23.249999999999996,0.19125,38.25
2024-09-05 20:13:13.627,0.11625,23.249999999999996,0.1925,38.5
2024-09-05 20:13:13.729,0.12125,24.25,0.19,38.0
2024-09-05 20:13:13.832,0.12125,24.25,0.1925,38.5
2024-09-05 20:13:13.934,0.12375,24.75,0.195,39.0
2024-09-05 20:13:14.037,0.12875,25.75,0.21,41.99999999999999
2024-09-05 20:13:14.140,0.12375,24.75,0.2,40.0
2024-09-05 20:13:14.242,0.125,25.0,0.195,39.0
2024-09-05 20:13:14.345,0.12,24.0,0.19625,39.24999999999999
2024-09-05 20:13:14.447,0.12,24.0,0.19,38.0
2024-09-05 20:13:14.550,0.1125,22.499999999999996,0.1975,39.5
2024-09-05 20:13:14.653,0.125,25.0,0.1925,38.5
2024-09-05 20:13:14.755,0.11875,23.75,0.18875,37.74999999999999
2024-09-05 20:13:14.858,0.11125,22.250000000000004,0.19,38.0
2024-09-05 20:13:14.961,0.1275,25.5,0.18,36.0
2024-09-05 20:13:15.063,0.125,25.0,0.19375,38.75000000000001
2024-09-05 20:13:15.166,0.1275,25.5,0.19625,39.24999999999999
2024-09-05 20:13:15.269,0.1275,25.5,0.1975,39.5
2024-09-05 20:13:15.371,0.12625,25.25,0.19875,39.75
2024-09-05 20:13:15.474,0.12375,24.75,0.1925,38.5
2024-09-05 20:13:15.576,0.11875,23.75,0.19375,38.75000000000001
2024-09-05 20:13:15.679,0.1225,24.5,0.19625,39.24999999999999
2024-09-05 20:13:15.782,0.1225,24.5,0.195,39.0
2024-09-05 20:13:15.884,0.125,25.0,0.1875,37.5
2024-09-05 20:13:15.987,0.12625,25.25,0.19125,38.25
2024-09-05 20:13:16.090,0.13,26.0,0.195,39.0
2024-09-05 20:13:16.192,0.135,27.0,0.195,39.0
2024-09-05 20:13:16.295,0.1325,26.5,0.195,39.0
2024-09-05 20:13:16.398,0.13,26.0,0.20125,40.25000000000001
2024-09-05 20:13:16.500,0.12375,24.75,0.20625,41.25
2024-09-05 20:13:16.603,0.12125,24.25,0.20125,40.25000000000001
2024-09-05 20:13:16.706,0.11375,22.75,0.19875,39.75
2024-09-05 20:13:16.808,0.12625,25.25,0.195,39.0
2024-09-05 20:13:16.911,0.135,27.0,0.21,41.99999999999999
2024-09-05 20:13:17.014,0.13125,26.25,0.19375,38.75000000000001
2024-09-05 20:13:17.116,0.1375,27.5,0.19,38.0
2024-09-05 20:13:17.219,0.1375,27.5,0.195,39.0
2024-09-05 20:13:17.322,0.13375,26.75,0.19875,39.75
2024-09-05 20:13:17.424,0.13875,27.750000000000004,0.205,41.0
2024-09-05 20:13:17.527,0.13375,26.75,0.19875,39.75
2024-09-05 20:13:17.630,0.13,26.0,0.19375,38.75000000000001
2024-09-05 20:13:17.732,0.13,26.0,0.21125,42.25
2024-09-05 20:13:17.835,0.13125,26.25,0.20125,40.25000000000001
2024-09-05 20:13:17.938,0.13375,26.75,0.1975,39.5
2024-09-05 20:13:18.040,0.1325,26.5,0.20375,40.75
2024-09-05 20:13:18.143,0.13125,26.25,0.1925,38.5
2024-09-05 20:13:18.245,0.135,27.0,0.18625,37.25
2024-09-05 20:13:18.348,0.135,27.0,0.18125,36.25
2024-09-05 20:13:18.451,0.1325,26.5,0.18875,37.74999999999999
2024-09-05 20:13:18.553,0.135,27.0,0.19875,39.75
2024-09-05 20:13:18.655,0.13375,26.75,0.20875,41.75
2024-09-05 20:13:18.758,0.13375,26.75,0.20375,40.75
2024-09-05 20:13:18.861,0.13625,27.25,0.21,41.99999999999999
2024-09-05 20:13:18.963,0.1375,27.5,0.2125,42.5
2024-09-05 20:13:19.066,0.13375,26.75,0.20125,40.25000000000001
2024-09-05 20:13:19.168,0.13375,26.75,0.1975,39.5
2024-09-05 20:13:19.271,0.13625,27.25,0.21125,42.25
2024-09-05 20:13:19.374,0.13875,27.750000000000004,0.2025,40.5
2024-09-05 20:13:19.476,0.145,28.999999999999996,0.1875,37.5
2024-09-05 20:13:19.579,0.1425,28.499999999999996,0.195,39.0
2024-09-05 20:13:19.682,0.13375,26.75,0.195,39.0
2024-09-05 20:13:19.784,0.1325,26.5,0.21,41.99999999999999
2024-09-05 20:13:19.887,0.13875,27.750000000000004,0.21125,42.25
2024-09-05 20:13:19.990,0.145,28.999999999999996,0.205,41.0
2024-09-05 20:13:20.093,0.13875,27.750000000000004,0.21375,42.75
2024-09-05 20:13:20.195,0.145,28.999999999999996,0.2075,41.5
2024-09-05 20:13:20.298,0.1475,29.499999999999996,0.20375,40.75
2024-09-05 20:13:20.401,0.145,28.999999999999996,0.195,39.0
2024-09-05 20:13:20.503,0.155,31.0,0.21,41.99999999999999
2024-09-05 20:13:20.606,0.15,30.0,0.2025,40.5
2024-09-05 20:13:20.709,0.13875,27.750000000000004,0.17125,34.25
2024-09-05 20:13:20.811,0.14,28.000000000000004,0.19625,39.24999999999999
2024-09-05 20:13:20.914,0.14375,28.749999999999996,0.2,40.0
2024-09-05 20:13:21.016,0.15375,30.75,0.21,41.99999999999999
2024-09-05 20:13:21.119,0.15125,30.25,0.21375,42.75
2024-09-05 20:13:21.222,0.15625,31.25,0.21625,43.25
2024-09-05 20:13:21.324,0.15,30.0,0.21625,43.25
2024-09-05 20:13:21.427,0.15375,30.75,0.20375,40.75
2024-09-05 20:13:21.530,0.1625,32.5,0.21,41.99999999999999
2024-09-05 20:13:21.632,0.1475,29.499999999999996,0.2025,40.5
2024-09-05 20:13:21.735,0.1575,31.5,0.21,41.99999999999999
2024-09-05 20:13:21.838,0.15,30.0,0.20125,40.25000000000001
2024-09-05 20:13:21.940,0.15625,31.25,0.195,39.0
2024-09-05 20:13:22.043,0.15125,30.25,0.1975,39.5
2024-09-05 20:13:22.146,0.1575,31.5,0.20875,41.75
2024-09-05 20:13:22.249,0.15875,31.75,0.20375,40.75
2024-09-05 20:13:22.351,0.15375,30.75,0.2175,43.49999999999999
2024-09-05 20:13:22.454,0.165,33.0,0.2125,42.5
2024-09-05 20:13:22.556,0.16375,32.75,0.22375,44.75
2024-09-05 20:13:22.659,0.16,32.0,0.21125,42.25
2024-09-05 20:13:22.762,0.16875,33.75,0.215,43.00000000000001
2024-09-05 20:13:22.864,0.1675,33.5,0.22875,45.75
2024-09-05 20:13:22.967,0.165,33.0,0.215,43.00000000000001
2024-09-05 20:13:23.070,0.1575,31.5,0.2075,41.5
2024-09-05 20:13:23.172,0.16125,32.25,0.205,41.0
2024-09-05 20:13:23.275,0.165,33.0,0.20875,41.75
2024-09-05 20:13:23.378,0.17,34.0,0.2125,42.5
2024-09-05 20:13:23.480,0.1725,34.5,0.22125,44.25
2024-09-05 20:13:23.583,0.1775,35.5,0.21875,43.75
2024-09-05 20:13:23.685,0.17,34.0,0.2325,46.49999999999999
2024-09-05 20:13:23.788,0.18,36.0,0.2275,45.5
2024-09-05 20:13:23.890,0.20125,40.25000000000001,0.2275,45.5
2024-09-05 20:13:23.993,0.1875,37.5,0.22625,45.25
2024-09-05 20:13:24.096,0.18625,37.25,0.2375,47.5
2024-09-05 20:13:24.198,0.18,36.0,0.22625,45.25
2024-09-05 20:13:24.301,0.18375,36.75,0.23375,46.75
2024-09-05 20:13:24.403,0.05875,11.749999999999998,0.06125,12.25
2024-09-05 20:13:24.506,0.06125,12.25,0.0625,12.5
2024-09-05 20:13:24.609,0.3625,72.5,0.3775,75.49999999999999
2024-09-05 20:13:24.711,0.20875,41.75,0.23375,46.75
2024-09-05 20:13:24.814,0.1925,38.5,0.215,43.00000000000001
2024-09-05 20:13:24.917,0.19625,39.24999999999999,0.23875,47.74999999999999
2024-09-05 20:13:25.019,0.2025,40.5,0.2525,50.5
2024-09-05 20:13:25.122,0.20625,41.25,0.2575,51.5
2024-09-05 20:13:25.224,0.06125,12.25,0.06375,12.75
2024-09-05 20:13:25.327,0.06125,12.25,0.0625,12.5
2024-09-05 20:13:25.429,0.0625,12.5,0.06125,12.25
2024-09-05 20:13:25.532,0.41625,83.25,0.3625,72.5
2024-09-05 20:13:25.634,0.23,46.00000000000001,0.24625,49.24999999999999
2024-09-05 20:13:25.737,0.23125,46.25,0.25125,50.24999999999999
2024-09-05 20:13:25.839,0.21625,43.25,0.26375,52.74999999999999
2024-09-05 20:13:25.942,0.23125,46.25,0.26875,53.75
2024-09-05 20:13:26.044,0.215,43.00000000000001,0.0625,12.5
2024-09-05 20:13:26.147,0.06,12.0,0.06,12.0
2024-09-05 20:13:26.250,0.05875,11.749999999999998,0.06125,12.25
2024-09-05 20:13:26.352,0.06,12.0,0.06125,12.25
2024-09-05 20:13:26.455,0.05875,11.749999999999998,0.06125,12.25
2024-09-05 20:13:26.558,0.06,12.0,0.06125,12.25
2024-09-05 20:13:26.660,0.06,12.0,0.06,12.0
2024-09-05 20:13:26.763,0.42625,85.25,0.375,75.0
2024-09-05 20:13:26.865,0.0675,13.5,0.09375,18.75
2024-09-05 20:13:26.968,0.11,22.0,0.09625,19.25
2024-09-05 20:13:27.071,0.115,23.000000000000004,0.095,19.0
2024-09-05 20:13:27.173,0.115,23.000000000000004,0.09625,19.25
2024-09-05 20:13:27.276,0.11625,23.249999999999996,0.10125,20.25
2024-09-05 20:13:27.379,0.11375,22.75,0.095,19.0
2024-09-05 20:13:27.481,0.11125,22.250000000000004,0.1075,21.500000000000004
2024-09-05 20:13:27.584,0.1075,21.500000000000004,0.1,20.0
2024-09-05 20:13:27.687,0.10625,21.25,0.08875,17.75
2024-09-05 20:13:27.789,0.1025,20.5,0.0925,18.5
2024-09-05 20:13:27.892,0.0975,19.5,0.08875,17.75
2024-09-05 20:13:27.995,0.10125,20.25,0.09125,18.25
2024-09-05 20:13:28.097,0.1075,21.500000000000004,0.10625,21.25
2024-09-05 20:13:28.200,0.11,22.0,0.0875,17.5
2024-09-05 20:13:28.303,0.11625,23.249999999999996,0.10375,20.75
2024-09-05 20:13:28.405,0.1175,23.499999999999996,0.1175,23.499999999999996
2024-09-05 20:13:28.508,0.11625,23.249999999999996,0.09625,19.25
2024-09-05 20:13:28.610,0.10375,20.75,0.11125,22.250000000000004
2024-09-05 20:13:28.713,0.1,20.0,0.09875,19.75
2024-09-05 20:13:28.815,0.10125,20.25,0.0925,18.5
2024-09-05 20:13:28.918,0.1025,20.5,0.07625,15.25
2024-09-05 20:13:29.021,0.08375,16.75,0.1025,20.5
2024-09-05 20:13:29.123,0.10875,21.749999999999996,0.09375,18.75
2024-09-05 20:13:29.226,0.11125,22.250000000000004,0.0975,19.5
2024-09-05 20:13:29.329,0.1125,22.499999999999996,0.105,20.999999999999996
2024-09-05 20:13:29.431,0.1025,20.5,0.11625,23.249999999999996
2024-09-05 20:13:29.534,0.1075,21.500000000000004,0.11,22.0
2024-09-05 20:13:29.637,0.11375,22.75,0.09375,18.75
2024-09-05 20:13:29.739,0.0975,19.5,0.095,19.0
2024-09-05 20:13:29.842,0.1025,20.5,0.09375,18.75
2024-09-05 20:13:29.945,0.09,18.0,0.085,17.0
2024-09-05 20:13:30.047,0.1,20.0,0.08375,16.75
2024-09-05 20:13:30.150,0.10875,21.749999999999996,0.0875,17.5
2024-09-05 20:13:30.252,0.11,22.0,0.095,19.0
2024-09-05 20:13:30.355,0.11,22.0,0.08375,16.75
2024-09-05 20:13:30.457,0.10625,21.25,0.10125,20.25
2024-09-05 20:13:30.560,0.1075,21.500000000000004,0.1025,20.5
2024-09-05 20:13:30.662,0.1175,23.499999999999996,0.115,23.000000000000004
2024-09-05 20:13:30.765,0.10375,20.75,0.0875,17.5
2024-09-05 20:13:30.868,0.09875,19.75,0.085,17.0
2024-09-05 20:13:30.970,0.10125,20.25,0.095,19.0
2024-09-05 20:13:31.073,0.09125,18.25,0.08875,17.75
2024-09-05 20:13:31.176,0.09875,19.75,0.09625,19.25
2024-09-05 20:13:31.278,0.09625,19.25,0.09,18.0
2024-09-05 20:13:31.381,0.09875,19.75,0.1,20.0
2024-09-05 20:13:31.484,0.10375,20.75,0.09375,18.75
2024-09-05 20:13:31.586,0.1025,20.5,0.105,20.999999999999996
2024-09-05 20:13:31.689,0.09875,19.75,0.1075,21.500000000000004
2024-09-05 20:13:31.792,0.0975,19.5,0.0875,17.5
2024-09-05 20:13:31.894,0.09375,18.75,0.08625,17.25
2024-09-05 20:13:31.997,0.0975,19.5,0.10125,20.25
2024-09-05 20:13:32.100,0.09,18.0,0.09,18.0
2024-09-05 20:13:32.202,0.0975,19.5,0.09375,18.75
2024-09-05 20:13:32.305,0.09875,19.75,0.0925,18.5
2024-09-05 20:13:32.408,0.105,20.999999999999996,0.105,20.999999999999996
2024-09-05 20:13:32.510,0.0975,19.5,0.09625,19.25
2024-09-05 20:13:32.613,0.105,20.999999999999996,0.09375,18.75
2024-09-05 20:13:32.716,0.10125,20.25,0.105,20.999999999999996
2024-09-05 20:13:32.818,0.09875,19.75,0.1025,20.5
2024-09-05 20:13:32.921,0.0925,18.5,0.095,19.0
2024-09-05 20:13:33.024,0.095,19.0,0.10375,20.75
2024-09-05 20:13:33.126,0.09,18.0,0.08375,16.75
2024-09-05 20:13:33.229,0.0925,18.5,0.09875,19.75
2024-09-05 20:13:33.332,0.10125,20.25,0.0925,18.5
2024-09-05 20:13:33.434,0.0975,19.5,0.09625,19.25
2024-09-05 20:13:33.537,0.09625,19.25,0.11375,22.75
2024-09-05 20:13:33.640,0.09375,18.75,0.12,24.0
2024-09-05 20:13:33.743,0.0975,19.5,0.11375,22.75
2024-09-05 20:13:33.846,0.1,20.0,0.1125,22.499999999999996
2024-09-05 20:13:33.948,0.0975,19.5,0.1,20.0
2024-09-05 20:13:34.051,0.095,19.0,0.08625,17.25
2024-09-05 20:13:34.154,0.0975,19.5,0.0975,19.5
2024-09-05 20:13:34.256,0.08875,17.75,0.0875,17.5
2024-09-05 20:13:34.359,0.09125,18.25,0.09875,19.75
2024-09-05 20:13:34.462,0.0975,19.5,0.09,18.0
2024-09-05 20:13:34.564,0.09875,19.75,0.085,17.0
2024-09-05 20:13:34.667,0.09875,19.75,0.09125,18.25
2024-09-05 20:13:34.769,0.09875,19.75,0.09625,19.25
2024-09-05 20:13:34.872,0.10375,20.75,0.115,23.000000000000004
2024-09-05 20:13:34.975,0.09625,19.25,0.09375,18.75
2024-09-05 20:13:35.077,0.09125,18.25,0.1075,21.500000000000004
2024-09-05 20:13:35.180,0.0975,19.5,0.10625,21.25
2024-09-05 20:13:35.282,0.09125,18.25,0.09,18.0
2024-09-05 20:13:35.385,0.09,18.0,0.0925,18.5
2024-09-05 20:13:35.488,0.0975,19.5,0.0925,18.5
2024-09-05 20:13:35.590,0.1025,20.5,0.1075,21.500000000000004
2024-09-05 20:13:35.693,0.09625,19.25,0.095,19.0
2024-09-05 20:13:35.796,0.09875,19.75,0.1025,20.5
2024-09-05 20:13:35.898,0.09625,19.25,0.10625,21.25
2024-09-05 20:13:36.001,0.1,20.0,0.09875,19.75
2024-09-05 20:13:36.103,0.08875,17.75,0.1025,20.5
2024-09-05 20:13:36.206,0.09375,18.75,0.095,19.0
2024-09-05 20:13:36.309,0.09,18.0,0.08125,16.25
2024-09-05 20:13:36.411,0.08875,17.75,0.09375,18.75
2024-09-05 20:13:36.514,0.095,19.0,0.10125,20.25
2024-09-05 20:13:36.616,0.1,20.0,0.10875,21.749999999999996
2024-09-05 20:13:36.719,0.0975,19.5,0.0975,19.5
2024-09-05 20:13:36.822,0.09125,18.25,0.1125,22.499999999999996
2024-09-05 20:13:36.925,0.0975,19.5,0.10625,21.25
2024-09-05 20:13:37.027,0.09625,19.25,0.0925,18.5
2024-09-05 20:13:37.130,0.09125,18.25,0.10125,20.25
2024-09-05 20:13:37.233,0.09625,19.25,0.1025,20.5
2024-09-05 20:13:37.335,0.09,18.0,0.09375,18.75
2024-09-05 20:13:37.438,0.08875,17.75,0.09875,19.75
2024-09-05 20:13:37.541,0.095,19.0,0.08625,17.25
2024-09-05 20:13:37.643,0.0975,19.5,0.10375,20.75
2024-09-05 20:13:37.746,0.0975,19.5,0.0975,19.5
2024-09-05 20:13:37.849,0.09875,19.75,0.10125,20.25
2024-09-05 20:13:37.952,0.095,19.0,0.105,20.999999999999996
2024-09-05 20:13:38.055,0.09125,18.25,0.09,18.0
2024-09-05 20:13:38.158,0.08625,17.25,0.09875,19.75
2024-09-05 20:13:38.260,0.095,19.0,0.08875,17.75
2024-09-05 20:13:38.363,0.09875,19.75,0.1,20.0
2024-09-05 20:13:38.466,0.09,18.0,0.08375,16.75
2024-09-05 20:13:38.568,0.095,19.0,0.10125,20.25
2024-09-05 20:13:38.670,0.0875,17.5,0.08875,17.75
2024-09-05 20:13:38.773,0.1,20.0,0.0825,16.5
2024-09-05 20:13:38.875,0.0975,19.5,0.0875,17.5
2024-09-05 20:13:38.978,0.09375,18.75,0.1,20.0
2024-09-05 20:13:39.081,0.09375,18.75,0.1025,20.5
2024-09-05 20:13:39.183,0.09375,18.75,0.09625,19.25
2024-09-05 20:13:39.286,0.09375,18.75,0.09875,19.75
2024-09-05 20:13:39.388,0.09625,19.25,0.09125,18.25
2024-09-05 20:13:39.491,0.1025,20.5,0.09,18.0
2024-09-05 20:13:39.594,0.09625,19.25,0.09375,18.75
2024-09-05 20:13:39.697,0.09625,19.25,0.0975,19.5
2024-09-05 20:13:39.799,0.09875,19.75,0.09375,18.75
2024-09-05 20:13:39.902,0.10125,20.25,0.10375,20.75
2024-09-05 20:13:40.005,0.0975,19.5,0.10125,20.25
2024-09-05 20:13:40.107,0.095,19.0,0.10125,20.25
2024-09-05 20:13:40.210,0.0975,19.5,0.0975,19.5
2024-09-05 20:13:40.313,0.09125,18.25,0.10375,20.75
2024-09-05 20:13:40.415,0.09375,18.75,0.09875,19.75
2024-09-05 20:13:40.518,0.09625,19.25,0.085,17.0
2024-09-05 20:13:40.621,0.09375,18.75,0.0875,17.5
2024-09-05 20:13:40.723,0.0975,19.5,0.085,17.0
2024-09-05 20:13:40.826,0.095,19.0,0.105,20.999999999999996
2024-09-05 20:13:40.928,0.0975,19.5,0.09125,18.25
2024-09-05 20:13:41.031,0.09625,19.25,0.0925,18.5
2024-09-05 20:13:41.134,0.0975,19.5,0.105,20.999999999999996
2024-09-05 20:13:41.237,0.09625,19.25,0.08625,17.25
2024-09-05 20:13:41.339,0.09125,18.25,0.0925,18.5
2024-09-05 20:13:41.442,0.10375,20.75,0.1025,20.5
2024-09-05 20:13:41.545,0.10125,20.25,0.085,17.0
2024-09-05 20:13:41.647,0.10625,21.25,0.09625,19.25
2024-09-05 20:13:41.750,0.11125,22.250000000000004,0.10125,20.25
2024-09-05 20:13:41.853,0.11375,22.75,0.08125,16.25
2024-09-05 20:13:41.955,0.115,23.000000000000004,0.09875,19.75
2024-09-05 20:13:42.058,0.11125,22.250000000000004,0.1125,22.499999999999996
2024-09-05 20:13:42.161,0.11375,22.75,0.0925,18.5
2024-09-05 20:13:42.263,0.11125,22.250000000000004,0.10125,20.25
2024-09-05 20:13:42.366,0.11125,22.250000000000004,0.10125,20.25
2024-09-05 20:13:42.469,0.1125,22.499999999999996,0.1025,20.5
2024-09-05 20:13:42.571,0.1125,22.499999999999996,0.10125,20.25
2024-09-05 20:13:42.674,0.115,23.000000000000004,0.08625,17.25
2024-09-05 20:13:42.776,0.11875,23.75,0.09875,19.75
2024-09-05 20:13:42.879,0.12125,24.25,0.095,19.0
2024-09-05 20:13:42.982,0.11625,23.249999999999996,0.1075,21.500000000000004
2024-09-05 20:13:43.084,0.11375,22.75,0.1075,21.500000000000004
2024-09-05 20:13:43.187,0.11625,23.249999999999996,0.0925,18.5
2024-09-05 20:13:43.289,0.11375,22.75,0.0925,18.5
2024-09-05 20:13:43.392,0.1175,23.499999999999996,0.105,20.999999999999996
2024-09-05 20:13:43.495,0.11875,23.75,0.1025,20.5
2024-09-05 20:13:43.597,0.1175,23.499999999999996,0.105,20.999999999999996
2024-09-05 20:13:43.700,0.12,24.0,0.08625,17.25
2024-09-05 20:13:43.802,0.1175,23.499999999999996,0.0775,15.5
2024-09-05 20:13:43.905,0.115,23.000000000000004,0.09375,18.75
